age_group,pb_level,BLL0,f_sys,dBLL_med_Post,dBLL_med_Pre,dBLL_p05_Post,dBLL_p05_Pre,dBLL_p95_Post,dBLL_p95_Pre,p_exceed_3_5_Post,p_exceed_3_5_Pre,p_exceed_5_Post,p_exceed_5_Pre,delta_dBLL_med,delta_dBLL_p05,delta_dBLL_p95,rr_exceed_3_5,rr_exceed_5
Pregnant_Adult,C_low,0.5,0.25,0.3218123553138965,0.14522056572948183,0.18171312045577476,0.08165568959824152,0.5401368978716575,0.24629924949497817,0,0,0,0,0.17659178958441468,0.10005743085753324,0.29383764837667936,NA,NA
Pregnant_Adult,C_low,1,0.25,0.32074694740185766,0.14492913821392572,0.18156589490209907,0.08230985629098425,0.5422156863360302,0.24095955321367862,0,0,0,0,0.17581780918793194,0.09925603861111482,0.3012561331223516,NA,NA
Pregnant_Adult,C_low,2,0.25,0.3208159823091179,0.14188620140308528,0.1778509707507189,0.0809641251763176,0.5461812343714785,0.24842825487003295,0,0,0,0,0.17892978090603262,0.0968868455744013,0.2977529795014455,NA,NA
Pregnant_Adult,C_low,0.5,0.5,0.6474043683413059,0.28806471535928313,0.36218415074797716,0.16625600474396046,1.098282332423664,0.47510992152511605,0,0,0,0,0.35933965298202275,0.1959281460040167,0.6231724108985479,NA,NA
Pregnant_Adult,C_low,1,0.5,0.6462811826449888,0.2871167131201664,0.35951705108883514,0.16593879913335968,1.0955450579339276,0.48048995005721096,5e-4,0,0,0,0.3591644695248224,0.19357825195547546,0.6150551078767167,Inf,NA
Pregnant_Adult,C_low,2,0.5,0.6452655811967232,0.28718170380179964,0.36249064443078016,0.15935291013522876,1.073432212157444,0.49574281816561144,0.04033333333333333,0,0,0,0.35808387739492353,0.2031377342955514,0.5776893939918326,Inf,NA
Pregnant_Adult,C_low,0.5,0.75,0.9672738913830662,0.4322766015313181,0.5511490821992022,0.2507701437430903,1.6248730742587076,0.7315704882644352,0.004833333333333334,0,0,0,0.5349972898517481,0.3003789384561119,0.8933025859942725,Inf,NA
Pregnant_Adult,C_low,1,0.75,0.9707266490137713,0.4280612350534866,0.5455653293635279,0.24313455886838986,1.655352405155743,0.7246971022440907,0.023333333333333334,0,0,0,0.5426654139602847,0.302430770495138,0.9306553029116522,Inf,NA
Pregnant_Adult,C_low,2,0.75,0.9582842399965991,0.43380383715003457,0.5456940342946024,0.2460123754210723,1.6076576874466981,0.7256647799933093,0.22683333333333333,0,0.005,0,0.5244804028465645,0.2996816588735301,0.8819929074533889,Inf,Inf
Pregnant_Adult,C_low,0.5,1,1.2826473503329427,0.5755174143866244,0.7259699900956099,0.3234210354531713,2.165626967751312,0.9793657735106489,0.03933333333333333,0,0.0015,0,0.7071299359463183,0.4025489546424386,1.1862611942406631,Inf,Inf
Pregnant_Adult,C_low,1,1,1.2923980159172364,0.57307272145555,0.7306960506487733,0.33091057566246795,2.214746653505277,0.9654091924979644,0.11216666666666666,0,0.005833333333333334,0,0.7193252944616864,0.39978547498630534,1.2493374610073125,Inf,Inf
Pregnant_Adult,C_low,2,1,1.2913975313557726,0.5737087468443649,0.7237657030015962,0.33155728262769213,2.2046814035705498,0.9649549252479452,0.3918333333333333,0.001,0.043,0,0.7176887845114077,0.392208420373904,1.2397264783226045,391.8333333333333,Inf
Pregnant_Adult,C_med,0.5,0.25,0.5927427058192645,0.3416108154005034,0.3343850297830555,0.19427774487653326,0.9991901908040781,0.58759501393951,0,0,0,0,0.25113189041876105,0.14010728490652224,0.41159517686456815,NA,NA
Pregnant_Adult,C_med,1,0.25,0.592893099095919,0.3391934516973416,0.3406922921102262,0.19225156192076276,0.997186672211401,0.5756587396499417,0,0,0,0,0.2536996473985774,0.14844073018946347,0.42152793256145926,NA,NA
Pregnant_Adult,C_med,2,0.25,0.5948825362659174,0.3439592549836774,0.33612507975157174,0.1897036836981859,0.9972917296301596,0.5779616645803887,0.017833333333333333,0,0,0,0.25092328128223995,0.14642139605338583,0.4193300650497709,Inf,NA
Pregnant_Adult,C_med,0.5,0.5,1.1715060106804778,0.6783540576521873,0.6639039819585661,0.38269955663874167,2.009425476452491,1.168738471321614,0.01633333333333333,0,3.333333333333333e-4,0,0.4931519530282905,0.2812044253198245,0.840687005130877,Inf,Inf
Pregnant_Adult,C_med,1,0.5,1.1931563788056265,0.6755563131548805,0.6725660027572955,0.38281283488659906,1.9630834479283816,1.1309648791411215,0.0475,0,0.001,0,0.517600065650746,0.28975316787069644,0.8321185687872601,Inf,Inf
Pregnant_Adult,C_med,2,0.5,1.2001317407534517,0.6773694483459902,0.6665609561875361,0.386405539073684,2.0211750101449826,1.1539002270174346,0.32083333333333336,0.004666666666666667,0.017,0,0.5227622924074615,0.28015541711385206,0.867274783127548,68.75,Inf
Pregnant_Adult,C_med,0.5,0.75,1.7908703342224885,1.0281350814620307,1.0124413714700378,0.5791891011127608,3.0320450883465537,1.752008026570533,0.15483333333333332,0,0.017333333333333333,0,0.7627352527604578,0.433252270357277,1.2800370617760208,Inf,Inf
Pregnant_Adult,C_med,1,0.75,1.7796677150684592,1.0179531942889335,0.9973050179650578,0.5685244869646403,2.9966399882403048,1.708746717164579,0.24933333333333335,0.002,0.0375,0,0.7617145207795257,0.42878053100041746,1.2878932710757258,124.66666666666667,Inf
Pregnant_Adult,C_med,2,0.75,1.7822740532541643,1.0130128777193261,1.0204656375194086,0.5815323697606652,3.0237116844314573,1.7310250179578153,0.5375,0.11633333333333333,0.14850000000000002,6.666666666666666e-4,0.7692611755348382,0.4389332677587433,1.292686666473642,4.6203438395415475,222.75000000000003
Pregnant_Adult,C_med,0.5,1,2.361461760869526,1.366495783330555,1.331817911757244,0.7707877947516928,4.008974937589154,2.2725185640351975,0.3081666666666667,0.0036666666666666666,0.08366666666666667,0,0.9949659775389708,0.5610301170055512,1.7364563735539567,84.04545454545456,Inf
Pregnant_Adult,C_med,1,1,2.359769357498783,1.357587055443365,1.3524388942578378,0.780986969019581,3.991757500365014,2.3309675780175225,0.41300000000000003,0.03166666666666667,0.15166666666666667,0,1.002182302055418,0.5714519252382568,1.6607899223474916,13.042105263157895,Inf
Pregnant_Adult,C_med,2,1,2.363149762917919,1.3572786451432357,1.3312625448095765,0.7757930997545228,3.9827779794127176,2.308759978677984,0.7003333333333334,0.374,0.31083333333333335,0.005333333333333333,1.0058711177746833,0.5554694450550537,1.6740180007347334,1.8725490196078431,58.28125000000001
Teen_13_17y,C_high,0.5,0.25,3.2289968902144652,2.2096457395103033,2.004412195666383,1.3698025506497442,5.259593288389065,3.6302622272848035,0.5343333333333333,0.14733333333333334,0.19733333333333333,0.008333333333333333,1.019351150704162,0.6346096450166387,1.6293310611042617,3.626696832579185,23.68
Teen_13_17y,C_high,1,0.25,3.2517184663988536,2.239417583515974,2.020508487191387,1.3983144239058152,5.264200004415602,3.5670979903972593,0.6983333333333334,0.362,0.2871666666666667,0.019,1.0123008828828794,0.622194063285572,1.6971020140183426,1.9290976058931861,15.1140350877193
Teen_13_17y,C_high,2,0.25,3.2438705119772733,2.2131960401468582,2.0099108781989017,1.3631972279178903,5.190111721875443,3.566521937616103,0.9715,0.896,0.5249999999999999,0.151,1.030674471830415,0.6467136502810114,1.62358978425934,1.0842633928571428,3.4768211920529795
Teen_13_17y,C_high,0.5,0.5,6.476492950029819,4.412211910854154,4.008155842029199,2.7424648207186335,10.416473532669107,7.2185459513533825,0.9696666666666667,0.9073333333333333,0.7818333333333334,0.4746666666666667,2.0642810391756647,1.2656910213105652,3.1979275813157244,1.0686994856722998,1.647120786516854
Teen_13_17y,C_high,1,0.5,6.512279002604031,4.485321583014603,4.00288383787314,2.8126096975763906,10.407089280082689,7.2445528834874695,0.9923333333333333,0.9776666666666667,0.8505,0.6556666666666666,2.0269574195894284,1.1902741402967498,3.162536396595219,1.0150017047391748,1.2971530249110321
Teen_13_17y,C_high,2,0.5,6.513265737476885,4.43859968807644,4.0328398743541385,2.7504213504679274,10.615887796726314,7.154373026186699,1,1,0.9724999999999999,0.9093333333333333,2.074666049400445,1.2824185238862111,3.4615147705396154,1,1.069464809384164
Teen_13_17y,C_high,0.5,0.75,9.741875655491377,6.674570015046943,6.011332694690056,4.151770559210979,15.670512758417058,10.89039990088858,0.999,0.9976666666666667,0.9686666666666667,0.9106666666666666,3.0673056404444337,1.8595621354790772,4.7801128575284775,1.0013364517206815,1.0636896046852125
Teen_13_17y,C_high,1,0.75,9.748209429610695,6.617763742446699,6.079219837114527,4.10577366722608,15.874450666985695,10.874166524522183,1,0.9993333333333333,0.9891666666666667,0.959,3.130445687163996,1.9734461698884473,5.000284142463512,1.0006671114076051,1.0314563781717068
Teen_13_17y,C_high,2,0.75,9.730977669293674,6.6454622075872605,6.012151623676349,4.127090140652418,15.9598571854375,10.572744964555177,1,1,0.999,0.9966666666666667,3.0855154617064136,1.8850614830239314,5.387112220882322,1,1.0023411371237458
Teen_13_17y,C_high,0.5,1,13.000255277909426,8.86023546162859,8.160542008208097,5.440413615823687,20.994251776490305,14.438027514372518,1,1,0.997,0.9913333333333333,4.1400198162808355,2.72012839238441,6.556224262117787,1,1.0057162071284467
Teen_13_17y,C_high,1,1,13.054225033024032,8.850401572232249,8.08209819198252,5.5879744570512555,20.868187601945007,14.321846822327277,1,1,0.9993333333333334,0.9976666666666667,4.203823460791783,2.4941237349312653,6.546340779617729,1,1.0016705646508521
Teen_13_17y,C_high,2,1,13.00415576487861,8.898187674139393,8.04487464832712,5.471648490153896,20.922560813526854,14.4357925797124,1,1,1,0.9996666666666667,4.105968090739216,2.573226158173224,6.486768233814454,1,1.0003334444814937
Teen_13_17y,C_low,0.5,0.25,0.8085713990355786,0.36576691027731306,0.5090207252401499,0.223530345666831,1.300874926146604,0.5823616196854509,5e-4,0,0,0,0.44280448875826556,0.28549037957331885,0.7185133064611531,Inf,NA
Teen_13_17y,C_low,1,0.25,0.8175002976268043,0.360689742047978,0.5016080454786066,0.225203497264597,1.3151188536834049,0.593364129938332,0.0026666666666666666,0,0,0,0.4568105555788263,0.2764045482140096,0.7217547237450729,Inf,NA
Teen_13_17y,C_low,2,0.25,0.8037367928677973,0.36212304655296257,0.5020598647975639,0.22601194575760652,1.3065863297796483,0.5858249509025768,0.11416666666666667,0,1.6666666666666666e-4,0,0.44161374631483474,0.2760479190399574,0.7207613788770715,Inf,Inf
Teen_13_17y,C_low,0.5,0.5,1.6061787355971895,0.7155635633964772,1.0108965204489435,0.4502929807242284,2.6332892546703897,1.166220154221787,0.113,0,0.008333333333333333,0,0.8906151722007123,0.5606035397247151,1.4670691004486027,Inf,Inf
Teen_13_17y,C_low,1,0.5,1.6135904654178599,0.7286232288473956,1.0133216163381258,0.444677332757224,2.6025771491262057,1.1675163037470089,0.2315,0,0.019166666666666665,0,0.8849672365704643,0.5686442835809018,1.4350608453791969,Inf,Inf
Teen_13_17y,C_low,2,0.5,1.6052814770877362,0.7203244978581747,0.9995025180682373,0.44176435625967886,2.6016379527891558,1.1755819723379042,0.48383333333333334,0.006333333333333333,0.11866666666666667,0,0.8849569792295615,0.5577381618085584,1.4260559804512516,76.39473684210526,Inf
Teen_13_17y,C_low,0.5,0.75,2.4531963201823546,1.0954916288675054,1.5252889416520807,0.6790701899616907,3.947848958379462,1.7611456216898718,0.379,0,0.122,0,1.3577046913148492,0.8462187516903901,2.1867033366895905,Inf,Inf
Teen_13_17y,C_low,1,0.75,2.4393290916479042,1.0960069803265982,1.5167229423013728,0.6614862014630827,3.871688789003396,1.7819431619432902,0.45766666666666667,0.002,0.1865,0,1.343322111321306,0.8552367408382902,2.089745627060106,228.83333333333331,Inf
Teen_13_17y,C_low,2,0.75,2.4440565546115294,1.0896294644669064,1.5177531813902996,0.6622452202672787,3.9312978919127866,1.7685363575514694,0.6205,0.135,0.37716666666666665,3.333333333333333e-4,1.354427090144623,0.8555079611230209,2.162761534361317,4.5962962962962965,1131.5
Teen_13_17y,C_low,0.5,1,3.2396854506325985,1.4454120029716995,2.002200459340589,0.8822141139467456,5.224710774466917,2.3172607251392265,0.4846666666666667,0.006666666666666667,0.30033333333333334,0,1.794273447660899,1.1199863453938432,2.9074500493276907,72.7,Inf
Teen_13_17y,C_low,1,1,3.2354698147594685,1.450472608237725,1.98966819470703,0.903334740356249,5.21531707028088,2.294970571365836,0.5288333333333333,0.024333333333333332,0.3715,3.333333333333333e-4,1.7849972065217434,1.086333454350781,2.9203464989150443,21.732876712328764,1114.5
Teen_13_17y,C_low,2,1,3.2573409815279923,1.4415810114631722,2.0215792062264457,0.8984054415867226,5.332282860711958,2.352325458014511,0.8001666666666667,0.44466666666666665,0.48633333333333334,0.005,1.8157599700648202,1.123173764639723,2.9799574026974467,1.7994752623688157,97.26666666666667
Teen_13_17y,C_med,0.5,0.25,1.4987373563684145,0.8513711925417449,0.9281527603914259,0.523851694885619,2.4166674361139857,1.357912752178287,0.05516666666666667,0,0.0016666666666666668,0,0.6473661638266697,0.4043010655058069,1.0587546839356987,Inf,Inf
Teen_13_17y,C_med,1,0.25,1.4877946727873044,0.8554643925571175,0.9374637424330938,0.5408988618893377,2.4224199002027165,1.362838078763975,0.13066666666666665,0,0.0065,0,0.6323302802301869,0.39656488054375616,1.0595818214387416,Inf,Inf
Teen_13_17y,C_med,2,0.25,1.5051542903925166,0.8534017497067294,0.9341838627338281,0.523754525793697,2.435283474763919,1.3810101891420674,0.4615,0.026333333333333334,0.057,0,0.6517525406857871,0.4104293369401312,1.0542732856218515,17.525316455696203,Inf
Teen_13_17y,C_med,0.5,0.5,2.9994774810141696,1.741047465852395,1.8947409058997229,1.0628330440956388,4.864695902670255,2.837162415070144,0.46033333333333337,0.033666666666666664,0.20416666666666666,3.333333333333333e-4,1.2584300151617747,0.831907861804084,2.027533487600111,13.673267326732676,612.5
Teen_13_17y,C_med,1,0.5,2.976900492934747,1.7131654682319368,1.8477321555839228,1.0702072450698006,4.8435317565127605,2.7344633905509586,0.5415000000000001,0.09366666666666666,0.2823333333333333,0.002,1.26373502470281,0.7775249105141222,2.109068365961802,5.781138790035588,141.16666666666666
Teen_13_17y,C_med,2,0.5,2.9685255331292093,1.7206292752185255,1.8384670754175578,1.0561413688303691,4.828081342550501,2.790427830803104,0.8616666666666667,0.6803333333333333,0.45199999999999996,0.028666666666666667,1.2478962579106838,0.7823257065871887,2.037653511747397,1.2665360117589417,15.767441860465114
Teen_13_17y,C_med,0.5,0.75,4.493870616714273,2.588744617400575,2.782121385743391,1.6227524768234725,7.244319498821504,4.227024195267668,0.6711666666666667,0.31333333333333335,0.45933333333333337,0.030666666666666665,1.905125999313698,1.1593689089199186,3.017295303553836,2.1420212765957447,14.978260869565219
Teen_13_17y,C_med,1,0.75,4.532632259885821,2.54251646984321,2.8089852939828663,1.5861151711796948,7.362736805348044,4.084042405399581,0.7936666666666666,0.518,0.5188333333333333,0.058333333333333334,1.9901157900426107,1.2228701228031715,3.2786943999484635,1.532175032175032,8.894285714285713
Teen_13_17y,C_med,2,0.75,4.519816860921564,2.591035209360004,2.809803099417273,1.6054018430336299,7.153282293051678,4.2545831561586835,0.9886666666666667,0.968,0.6656666666666666,0.30833333333333335,1.9287816515615597,1.2044012563836433,2.8986991368929944,1.0213498622589532,2.1589189189189186
Teen_13_17y,C_med,0.5,1,5.984881808418942,3.443402161984768,3.7131989876026443,2.143125641284589,9.767686641155823,5.595596309093815,0.8581666666666667,0.6903333333333334,0.6005,0.175,2.541479646434174,1.5700733463180554,4.172090332062008,1.2431192660550459,3.431428571428572
Teen_13_17y,C_med,1,1,6.021664046062161,3.475605466129269,3.6922759569531083,2.1212741509021584,9.691306800306915,5.585065699420142,0.9428333333333334,0.8703333333333333,0.6655,0.31233333333333335,2.546058579932892,1.5710018060509499,4.1062411008867725,1.083301417081578,2.130736392742796
Teen_13_17y,C_med,2,1,5.940301841215696,3.4225922116784395,3.6821633596884498,2.0884748366887385,9.604840249946896,5.589778334046012,0.9993333333333334,0.9986666666666667,0.8573333333333333,0.6746666666666666,2.5177096295372565,1.5936885229997113,4.015061915900884,1.000667556742323,1.2707509881422925
Toddler_1_2y,C_high,0.5,0.25,10.060937118317412,6.995003618717459,6.420225245519342,4.4823871160563735,15.833080845614624,10.678211950269786,0.9993333333333334,0.9996666666666667,0.9816666666666667,0.949,3.0659334995999528,1.9378381294629685,5.154868895344839,0.9996665555185063,1.0344221988057605
Toddler_1_2y,C_high,1,0.25,10.044895503715756,6.911975094502711,6.338033870696313,4.325102671865237,16.066720526338823,10.973387600513615,1,1,0.9911666666666666,0.9733333333333334,3.1329204092130443,2.012931198831076,5.093332925825209,1,1.018321917808219
Toddler_1_2y,C_high,2,0.25,10.054150695273805,6.9391275572471045,6.434122541360137,4.416452835638496,15.895752280288916,10.955437751184679,1,1,1,0.9986666666666667,3.1150231380267,2.017669705721641,4.940314529104237,1,1.0013351134846462
Toddler_1_2y,C_high,0.5,0.5,20.27393697642841,13.899953754320233,12.77046637533348,8.878530822083059,31.448427980790775,21.72366598997152,1,1,1,1,6.373983222108176,3.8919355532504216,9.724761990819257,1,1
Toddler_1_2y,C_high,1,0.5,20.279851305452713,13.789687582105621,12.923218498245657,8.912993013191578,31.731456435086077,21.385387207478374,1,1,1,1,6.4901637233470915,4.010225485054079,10.346069227607703,1,1
Toddler_1_2y,C_high,2,0.5,20.20493325725548,13.82777867836753,12.75786211971704,8.687975870920722,31.817669719025005,21.749212296596546,1,1,1,1,6.37715457888795,4.069886248796317,10.068457422428459,1,1
Toddler_1_2y,C_high,0.5,0.75,30.484794516154487,20.687007509047536,19.268268868033438,13.277496353260101,47.72157153725349,32.06648377344175,1,1,1,1,9.797787007106951,5.990772514773337,15.655087763811736,1,1
Toddler_1_2y,C_high,1,0.75,30.32615848190257,20.721003869325443,18.972414487664622,13.090755390892518,47.86218323832583,33.30307603726686,1,1,1,1,9.605154612577127,5.881659096772104,14.559107201058964,1,1
Toddler_1_2y,C_high,2,0.75,30.449187279206384,20.705988508707676,19.127143204401857,13.060341828184967,47.98335227042372,32.16937977820386,1,1,1,1,9.743198770498708,6.06680137621689,15.813972492219861,1,1
Toddler_1_2y,C_high,0.5,1,40.188296738354616,27.530419466352498,25.733373062072168,17.592345220545358,63.04729781977876,43.43927241694662,1,1,1,1,12.657877272002118,8.14102784152681,19.60802540283214,1,1
Toddler_1_2y,C_high,1,1,40.371349611681865,27.446895150422733,25.69966819079753,17.707598825852358,63.93581249210522,42.995357608738466,1,1,1,1,12.924454461259131,7.9920693649451735,20.940454883366755,1,1
Toddler_1_2y,C_high,2,1,40.36159372545154,27.78456774138595,25.47085708520266,17.673281282727242,63.61948705689001,43.01722252966171,1,1,1,1,12.577025984065592,7.797575802475418,20.6022645272283,1,1
Toddler_1_2y,C_low,0.5,0.25,2.5276188186464967,1.1261661682179023,1.5823116714285834,0.7034029193182665,3.9347356062261403,1.778012762652232,0.402,3.333333333333333e-4,0.135,0,1.4014526504285945,0.8789087521103169,2.1567228435739083,1206,Inf
Toddler_1_2y,C_low,1,0.25,2.527486889169587,1.1344907302405465,1.5997752363605586,0.7400473483026229,3.9445368702266963,1.7852883178608616,0.4678333333333333,0.0013333333333333333,0.21266666666666667,0,1.3929961589290405,0.8597278880579358,2.1592485523658347,350.875,Inf
Toddler_1_2y,C_low,2,0.25,2.5432197193712542,1.1144351767637426,1.606416024535318,0.7255961811768286,3.9386259176048233,1.7576702996940157,0.6358333333333334,0.14333333333333334,0.40449999999999997,0,1.4287845426075116,0.8808198433584895,2.180955617910808,4.436046511627907,Inf
Toddler_1_2y,C_low,0.5,0.5,5.019182692905581,2.2530400899000034,3.206691092067367,1.4429282594114319,7.8027767025164865,3.5364946494541867,0.6321666666666667,0.15366666666666667,0.4945,0.004666666666666667,2.7661426030055773,1.763762832655935,4.2662820530623,4.113882863340564,105.96428571428571
Toddler_1_2y,C_low,1,0.5,5.043329513439943,2.2454442662667686,3.21359827558619,1.4162406680493023,7.784314712653485,3.5502094244034295,0.7608333333333334,0.3486666666666667,0.5196666666666666,0.020333333333333332,2.7978852471731743,1.7973576075368878,4.234105288250055,2.1821223709369026,25.557377049180328
Toddler_1_2y,C_low,2,0.5,5.090995413161054,2.2693059118453007,3.237263764274731,1.4314719770412456,7.954666113489376,3.5755597697027404,0.9858333333333333,0.9266666666666666,0.6356666666666667,0.15666666666666668,2.8216895013157535,1.8057917872334854,4.379106343786635,1.0638489208633093,4.0574468085106385
Toddler_1_2y,C_low,0.5,0.75,7.647963871693027,3.3778613241386752,4.882376138518858,2.1282721112865715,11.971571159969358,5.404954871821734,0.9095,0.6713333333333333,0.6386666666666667,0.15666666666666668,4.270102547554352,2.754104027232287,6.566616288147624,1.3547666335650446,4.076595744680851
Toddler_1_2y,C_low,1,0.75,7.580622768503661,3.346374517053178,4.778851820487447,2.140491686693326,11.984681231403188,5.3060479831828,0.9704999999999999,0.862,0.7183333333333333,0.263,4.234248251450483,2.638360133794121,6.678633248220389,1.1258700696055683,2.7313054499366283
Toddler_1_2y,C_low,2,0.75,7.534352488128761,3.377611564879195,4.747214502707578,2.1430513638415962,11.990068904440161,5.319512393416705,1,0.9983333333333333,0.8998333333333333,0.6643333333333333,4.156740923249566,2.604163138865982,6.670556511023456,1.001669449081803,1.3544907175112895
Toddler_1_2y,C_low,0.5,1,10.102479036674804,4.516804696762179,6.382261890576044,2.9084890990107146,15.91157759461685,6.9852758115049856,0.9858333333333333,0.936,0.8363333333333334,0.5043333333333333,5.585674339912625,3.473772791565329,8.926301783111864,1.0532407407407407,1.6582947785855917
Toddler_1_2y,C_low,1,1,10.094725471677783,4.563354878304996,6.389312532677601,2.850637584353741,15.839531275640713,7.157598445549229,0.9976666666666667,0.982,0.901,0.675,5.531370593372787,3.53867494832386,8.681932830091483,1.0159538357094366,1.3348148148148147
Toddler_1_2y,C_low,2,1,10.204062798582678,4.5173110325684815,6.455971807297929,2.885072394317556,15.958670741046122,7.207018977297919,1,1,0.986,0.9313333333333333,5.686751766014196,3.570899412980373,8.751651763748203,1,1.0586972083035076
Toddler_1_2y,C_med,0.5,0.25,4.673045378583575,2.654594705470829,2.947711386732636,1.6857959924013441,7.357907911484224,4.205961571366504,0.6915,0.3323333333333333,0.4725,0.031,2.018450673112746,1.261915394331292,3.1519463401177203,2.0807422266800404,15.241935483870966
Toddler_1_2y,C_med,1,0.25,4.666525538146468,2.6558309323298825,2.9693359136821758,1.7023189444796152,7.340240287817976,4.231285926275175,0.8305,0.5906666666666667,0.5238333333333334,0.06966666666666667,2.0106946058165853,1.2670169692025606,3.108954361542801,1.4060383747178329,7.519138755980862
Toddler_1_2y,C_med,2,0.25,4.664399797990334,2.7150807852933188,2.9869130052859982,1.7224063560376626,7.364155275281092,4.301891663707127,0.9915,0.983,0.6883333333333334,0.35733333333333334,1.949319012697015,1.2645066492483357,3.0622636115739654,1.008646998982706,1.9263059701492538
Toddler_1_2y,C_med,0.5,0.5,9.338274794905175,5.35756688061809,5.914174512234843,3.4450382447112387,14.819865803111854,8.443093548962358,0.9946666666666666,0.984,0.8871666666666667,0.729,3.980707914287085,2.4691362675236044,6.376772254149497,1.0108401084010838,1.2169638774577047
Toddler_1_2y,C_med,1,0.5,9.346828870155452,5.323619597686154,5.932572122835742,3.4181480606952643,14.616856337348402,8.525623546463565,0.9993333333333334,0.9973333333333333,0.9401666666666666,0.8503333333333334,4.023209272469298,2.5144240621404776,6.0912327908848365,1.002005347593583,1.105644845158761
Toddler_1_2y,C_med,2,0.5,9.31397904019744,5.3387551332903165,5.962479528769485,3.392876324770559,14.717064268896808,8.33985639016547,1,1,0.9956666666666667,0.9813333333333333,3.9752239069071234,2.569603203998926,6.377207878731337,1,1.0146059782608696
Toddler_1_2y,C_med,0.5,0.75,14.021652396969465,7.900586417386624,8.825025876483604,5.20047301521501,21.83210703052308,12.370616944928443,1,1,0.9926666666666666,0.9826666666666667,6.121065979582841,3.6245528612685938,9.461490085594637,1,1.0101763907734056
Toddler_1_2y,C_med,1,0.75,14.10399659237949,8.100837302645719,8.841977822703072,5.132733074683557,21.98001138888035,12.884227734697328,1,1,0.99783333333333335,0.994,6.003159289733771,3.7092447480195148,9.095783654183021,1,1.0038564721663314
Toddler_1_2y,C_med,2,0.75,13.865751076590065,7.989133348784543,8.778705820426277,5.121113617598638,21.88302270607052,12.590843815135713,1,1,1,1,5.876617727805522,3.6575922028276384,9.292178890934807,1,1
Toddler_1_2y,C_med,0.5,1,18.770356398598764,10.560445327053639,11.820861649181662,6.777196741176784,29.411480860983417,16.45009559456573,1,1,0.9996666666666667,0.9993333333333333,8.209911071545125,5.043664908004878,12.961385266417686,1,1.0003335557038027
Toddler_1_2y,C_med,1,1,18.519674820095226,10.641690800785252,11.91650754557277,6.714672888064843,29.34135954780686,16.799151615334562,1,1,1,0.9996666666666667,7.877984019309974,5.201834657507927,12.542207932472298,1,1.0003334444814937
Toddler_1_2y,C_med,2,1,18.62556155024829,10.74581544544224,11.87785984359586,6.719964547993211,28.81126170754439,16.74028989627082,1,1,1,1,7.879746104806049,5.15789529560265,12.07097181127357,1,1
